timestamp,value,mean,std,upper,lower,anomaly,severity
2026-05-05 19:06:00,41.27,50.144,11.864,85.736,14.551,0,0.75
2026-05-05 19:06:00,32.68,48.952,11.797,84.343,13.561,0,1.38
2026-05-05 19:06:00,32.47,49.094,11.987,85.056,13.132,0,1.39
2026-05-05 19:06:01,38.5,48.508,11.931,84.3,12.716,0,0.84
2026-05-05 19:06:01,36.83,48.615,12.179,85.153,12.077,0,0.97
2026-05-05 19:06:01,53.21,49.033,11.778,84.368,13.699,0,0.35
2026-05-05 19:06:01,51.12,49.092,11.987,85.051,13.132,0,0.17
2026-05-05 19:06:02,65.19,50.121,11.714,85.262,14.98,0,1.29
2026-05-05 19:06:02,64.1,50.152,11.86,85.731,14.573,0,1.18
2026-05-05 19:06:02,64.36,50.909,11.849,86.456,15.361,0,1.14
2026-05-05 19:06:02,64.64,50.928,12.02,86.987,14.868,0,1.14
2026-05-05 19:06:03,52.47,50.788,11.814,86.231,15.345,0,0.14
2026-05-05 19:06:03,53.97,50.842,11.989,86.808,14.876,0,0.26
2026-05-05 19:06:03,38.43,49.865,11.66,84.845,14.884,0,0.98
2026-05-05 19:06:03,39.74,49.933,11.76,85.213,14.653,0,0.87
2026-05-05 19:06:04,32.94,48.844,11.756,84.112,13.575,0,1.35
2026-05-05 19:06:04,32.95,48.905,11.851,84.457,13.352,0,1.35
2026-05-05 19:06:04,40.34,48.52,11.852,84.075,12.965,0,0.69
2026-05-05 19:06:04,38.96,48.533,11.981,84.477,12.589,0,0.8
2026-05-05 19:06:05,55.99,49.175,11.702,84.281,14.069,0,0.58
2026-05-05 19:06:05,54.13,49.107,11.823,84.575,13.639,0,0.42
2026-05-05 19:06:05,66.71,50.292,11.724,85.463,15.121,0,1.4
2026-05-05 19:06:05,65.19,50.13,11.843,85.657,14.602,0,1.27
2026-05-05 19:06:06,63.76,50.982,11.886,86.639,15.324,0,1.08
2026-05-05 19:06:06,63.36,50.779,12.015,86.824,14.733,0,1.05
2026-05-05 19:06:06,51.02,50.727,11.8,86.128,15.326,0,0.02
2026-05-05 19:06:06,50.95,50.502,11.912,86.239,14.766,0,0.04
2026-05-05 19:06:07,38.46,49.753,11.564,84.447,15.06,0,0.98
2026-05-05 19:06:07,37.71,49.518,11.706,84.636,14.399,0,1.01
2026-05-05 19:06:07,35.35,48.808,11.544,83.44,14.176,0,1.17
2026-05-05 19:06:07,33.8,48.58,11.801,83.982,13.178,0,1.25
2026-05-05 19:06:08,44.55,48.651,11.569,83.358,13.945,0,0.35
2026-05-05 19:06:08,42.49,48.426,11.849,83.973,12.88,0,0.5
2026-05-05 19:06:08,59.04,49.401,11.489,83.867,14.935,0,0.84
2026-05-05 19:06:08,57.91,49.176,11.713,84.314,14.039,0,0.75
2026-05-05 19:06:09,66.69,50.453,11.578,85.188,15.718,0,1.4
2026-05-05 19:06:09,67.22,50.251,11.839,85.768,14.734,0,1.43
2026-05-05 19:06:09,60.53,50.948,11.681,85.99,15.905,0,0.82
2026-05-05 19:06:09,63.24,50.801,12.045,86.935,14.668,0,1.03
2026-05-05 19:06:10,46.09,50.502,11.602,85.309,15.695,0,0.38
2026-05-05 19:06:10,49.05,50.414,11.907,86.134,14.693,0,0.11
2026-05-05 19:06:10,34.11,49.474,11.643,84.403,14.545,0,1.32
2026-05-05 19:06:10,36.12,49.424,11.819,84.881,13.967,0,1.13
2026-05-05 19:06:11,34.85,48.705,11.82,84.167,13.244,0,1.17
2026-05-05 19:06:11,34.69,48.652,11.999,84.648,12.656,0,1.16
2026-05-05 19:06:11,46.58,48.803,11.79,84.174,13.432,0,0.19
2026-05-05 19:06:11,45.28,48.726,11.971,84.638,12.814,0,0.29
2026-05-05 19:06:12,60.9,49.711,11.638,84.623,14.798,0,0.96
2026-05-05 19:06:12,59.18,49.594,11.751,84.847,14.342,0,0.82
2026-05-05 19:06:12,65.47,50.681,11.697,85.772,15.59,0,1.26
2026-05-05 19:06:12,65.43,50.573,11.806,85.99,15.156,0,1.26
2026-05-05 19:06:13,57.53,50.938,11.76,86.217,15.659,0,0.56
2026-05-05 19:06:13,59.07,50.892,11.901,86.596,15.188,0,0.69
2026-05-05 19:06:13,42.77,50.276,11.641,85.199,15.353,0,0.64
2026-05-05 19:06:13,44.72,50.274,11.723,85.445,15.104,0,0.47
2026-05-05 19:06:14,33.87,49.247,11.682,84.292,14.202,0,1.32
2026-05-05 19:06:14,34.46,49.212,11.665,84.207,14.218,0,1.26
2026-05-05 19:06:14,37.01,48.656,11.837,84.166,13.147,0,0.98
2026-05-05 19:06:14,36.71,48.559,11.797,83.949,13.168,0,1.0
2026-05-05 19:06:15,50.7,49.003,11.738,84.218,13.788,0,0.14
2026-05-05 19:06:15,49.44,48.831,11.719,83.989,13.673,0,0.05
2026-05-05 19:06:15,63.68,50.037,11.62,84.896,15.177,0,1.17
2026-05-05 19:06:15,62.9,49.845,11.576,84.572,15.119,0,1.13
2026-05-05 19:06:16,65.18,50.926,11.723,86.096,15.756,0,1.22
2026-05-05 19:06:16,66.07,50.82,11.669,85.828,15.812,0,1.31
2026-05-05 19:06:16,54.17,50.958,11.731,86.15,15.766,0,0.27
2026-05-05 19:06:16,56.32,50.993,11.711,86.126,15.861,0,0.45
2026-05-05 19:06:17,40.08,50.121,11.58,84.862,15.38,0,0.87
2026-05-05 19:06:17,41.61,50.244,11.567,84.944,15.543,0,0.75
2026-05-05 19:06:17,33.85,49.104,11.625,83.978,14.23,0,1.31
2026-05-05 19:06:17,34.31,49.233,11.59,84.002,14.463,0,1.29
2026-05-05 19:06:18,40.25,48.697,11.713,83.837,13.556,0,0.72
2026-05-05 19:06:18,39.52,48.751,11.683,83.8,13.702,0,0.79
2026-05-05 19:06:18,54.9,49.246,11.605,84.06,14.431,0,0.49
2026-05-05 19:06:18,53.26,49.202,11.587,83.962,14.441,0,0.35
2026-05-05 19:06:19,65.61,50.335,11.556,85.004,15.665,0,1.32
2026-05-05 19:06:19,64.59,50.256,11.499,84.754,15.758,0,1.25
2026-05-05 19:06:19,64.31,51.134,11.666,86.131,16.136,0,1.13
2026-05-05 19:06:19,64.43,51.105,11.574,85.827,16.383,0,1.15
2026-05-05 19:06:20,51.26,50.976,11.631,85.869,16.083,0,0.02
2026-05-05 19:06:20,52.26,51.043,11.563,85.731,16.355,0,0.11
2026-05-05 19:06:20,36.63,49.973,11.528,84.556,15.39,0,1.16
2026-05-05 19:06:20,37.76,50.129,11.492,84.605,15.653,0,1.08
2026-05-05 19:06:21,32.1,48.918,11.666,83.915,13.921,0,1.44
2026-05-05 19:06:21,32.27,49.092,11.653,84.051,14.134,0,1.44
2026-05-05 19:06:21,40.77,48.576,11.749,83.823,13.33,0,0.66
2026-05-05 19:06:21,40.33,48.738,11.752,83.994,13.483,0,0.72
2026-05-05 19:06:22,56.44,49.176,11.676,84.203,14.148,0,0.62
2026-05-05 19:06:22,55.46,49.33,11.628,84.214,14.446,0,0.53
2026-05-05 19:06:23,67.76,50.256,11.845,85.79,14.722,0,1.48
2026-05-05 19:06:23,66.18,50.409,11.639,85.327,15.492,0,1.35
2026-05-05 19:06:23,66.06,50.973,12.125,87.349,14.597,0,1.24
2026-05-05 19:06:23,63.77,51.119,11.782,86.466,15.772,0,1.07
2026-05-05 19:06:23,52.18,50.744,12.035,86.851,14.638,0,0.12
2026-05-05 19:06:24,50.67,50.877,11.715,86.022,15.733,0,0.02
2026-05-05 19:06:24,37.81,49.782,11.875,85.408,14.155,0,1.01
2026-05-05 19:06:24,37.65,49.892,11.541,84.514,15.269,0,1.06
2026-05-05 19:06:25,34.38,48.91,12.013,84.95,12.87,0,1.21
2026-05-05 19:06:25,34.45,48.932,11.588,83.696,14.168,0,1.25
2026-05-05 19:06:25,42.71,48.797,12.055,84.963,12.632,0,0.5
2026-05-05 19:06:25,43.49,48.747,11.629,83.634,13.86,0,0.45
2026-05-05 19:06:26,57.48,49.576,11.834,85.078,14.075,0,0.67
2026-05-05 19:06:26,58.91,49.506,11.523,84.076,14.937,0,0.82
2026-05-05 19:06:26,67.95,50.68,11.952,86.535,14.824,0,1.44
2026-05-05 19:06:26,68.55,50.635,11.674,85.657,15.613,0,1.53
2026-05-05 19:06:27,65.14,51.298,12.201,87.903,14.694,0,1.13
2026-05-05 19:06:27,63.96,51.258,11.868,86.863,15.653,0,1.07
2026-05-05 19:06:27,50.26,50.944,12.071,87.157,14.73,0,0.06
2026-05-05 19:06:27,49.46,50.934,11.78,86.274,15.594,0,0.13
2026-05-05 19:06:28,35.37,49.94,12.073,86.159,13.721,0,1.21
2026-05-05 19:06:28,36.06,49.955,11.755,85.22,14.69,0,1.18
2026-05-05 19:06:28,31.64,49.077,12.42,86.337,11.817,0,1.4
2026-05-05 19:06:28,33.91,49.116,11.97,85.027,13.205,0,1.27
2026-05-05 19:06:29,40.65,49.007,12.462,86.391,11.622,0,0.67
2026-05-05 19:06:29,43.94,49.09,11.981,85.032,13.148,0,0.43
2026-05-05 19:06:29,56.63,49.765,12.207,86.387,13.144,0,0.56
2026-05-05 19:06:29,58.9,49.905,11.787,85.267,14.542,0,0.76
2026-05-05 19:06:30,66.98,50.764,12.348,87.808,13.72,0,1.31
2026-05-05 19:06:30,66.32,50.892,11.881,86.534,15.25,0,1.3
2026-05-05 19:06:30,64.43,51.222,12.589,88.99,13.454,0,1.05
2026-05-05 19:06:30,60.81,51.271,12.009,87.298,15.244,0,0.79
2026-05-05 19:06:31,50.33,50.777,12.375,87.902,13.652,0,0.04
2026-05-05 19:06:31,46.37,50.72,11.841,86.242,15.197,0,0.37
2026-05-05 19:06:31,36.23,49.812,12.343,86.841,12.783,0,1.1
2026-05-05 19:06:31,34.68,49.673,11.825,85.148,14.198,0,1.27
2026-05-05 19:06:32,32.41,49.087,12.7,87.186,10.987,0,1.31
2026-05-05 19:06:32,34.68,48.952,12.055,85.118,12.786,0,1.18
2026-05-05 19:06:32,41.49,49.134,12.669,87.141,11.127,0,0.6
2026-05-05 19:06:32,46.77,49.124,11.986,85.082,13.166,0,0.2
2026-05-05 19:06:33,57.01,49.906,12.417,87.158,12.654,0,0.57
2026-05-05 19:06:33,61.84,50.042,11.87,85.651,14.432,0,0.99
2026-05-05 19:06:33,66.82,50.791,12.643,88.719,12.864,0,1.27
2026-05-05 19:06:33,67.73,50.982,12.114,87.324,14.64,0,1.38
2026-05-05 19:06:34,63.5,51.078,12.829,89.564,12.592,0,0.97
2026-05-05 19:06:34,60.04,51.208,12.217,87.86,14.556,0,0.72
2026-05-05 19:06:34,49.61,50.545,12.543,88.173,12.916,0,0.07
2026-05-05 19:06:34,45.16,50.56,12.004,86.572,14.549,0,0.45
2026-05-05 19:06:35,36.89,49.631,12.505,87.147,12.115,0,1.02
2026-05-05 19:06:35,35.16,49.585,12.026,85.664,13.506,0,1.2
2026-05-05 19:06:35,34.87,49.084,12.777,87.416,10.752,0,1.11
2026-05-05 19:06:35,37.16,49.081,12.218,85.736,12.426,0,0.98
2026-05-05 19:06:36,44.9,49.36,12.594,87.141,11.579,0,0.35
2026-05-05 19:06:36,49.7,49.479,12.036,85.588,13.371,0,0.02
2026-05-05 19:06:36,60.01,50.29,12.312,87.226,13.355,0,0.79
2026-05-05 19:06:36,63.57,50.523,11.854,86.086,14.959,0,1.1
2026-05-05 19:06:37,68.43,51.212,12.597,89.003,13.422,0,1.37
2026-05-05 19:06:37,66.98,51.411,12.054,87.573,15.249,0,1.29
2026-05-05 19:06:37,62.89,51.427,12.738,89.643,13.212,0,0.9
2026-05-05 19:06:37,56.98,51.462,12.074,87.684,15.239,0,0.46
2026-05-05 19:06:38,47.67,50.758,12.385,87.914,13.602,0,0.25
2026-05-05 19:06:38,41.64,50.644,11.879,86.281,15.006,0,0.76
2026-05-05 19:06:38,34.65,49.711,12.375,86.836,12.585,0,1.22
2026-05-05 19:06:38,33.19,49.624,12.02,85.685,13.564,0,1.37
2026-05-05 19:06:39,32.97,49.07,12.723,87.239,10.902,0,1.27
2026-05-05 19:06:39,36.98,49.168,12.23,85.858,12.478,0,1.0
2026-05-05 19:06:39,43.82,49.271,12.591,87.043,11.499,0,0.43
2026-05-05 19:06:39,51.22,49.62,12.045,85.755,13.485,0,0.13
2026-05-05 19:06:40,59.52,50.109,12.407,87.33,12.888,0,0.76
2026-05-05 19:06:40,64.2,50.612,11.98,86.551,14.673,0,1.13
2026-05-05 19:06:40,66.94,50.916,12.685,88.97,12.863,0,1.26
2026-05-05 19:06:40,64.83,51.323,12.168,87.827,14.82,0,1.11
2026-05-05 19:06:41,60.78,51.026,12.755,89.292,12.761,0,0.76
2026-05-05 19:06:41,53.82,51.154,12.096,87.442,14.865,0,0.22
2026-05-05 19:06:41,46.51,50.312,12.382,87.458,13.165,0,0.31
2026-05-05 19:06:41,40.45,50.217,11.797,85.608,14.826,0,0.83
2026-05-05 19:06:42,35.22,49.314,12.353,86.372,12.257,0,1.14
2026-05-05 19:06:42,35.32,49.262,11.805,84.678,13.847,0,1.18
2026-05-05 19:06:42,35.53,48.823,12.596,86.61,11.037,0,1.06
2026-05-05 19:06:42,42.09,49.017,11.875,84.641,13.392,0,0.58
2026-05-05 19:06:43,47.08,49.214,12.352,86.269,12.159,0,0.17
2026-05-05 19:06:43,55.86,49.677,11.685,84.732,14.621,0,0.53
2026-05-05 19:06:43,59.88,50.155,12.049,86.302,14.008,0,0.81
2026-05-05 19:06:43,63.77,50.672,11.571,85.385,15.959,0,1.13
2026-05-05 19:06:44,63.08,50.903,12.131,87.297,14.508,0,1.0
2026-05-05 19:06:44,59.65,51.196,11.61,86.025,16.366,0,0.73
2026-05-05 19:06:44,54.62,50.836,12.105,87.151,14.52,0,0.31
2026-05-05 19:06:44,46.63,50.787,11.547,85.428,16.145,0,0.36
2026-05-05 19:06:45,40.86,49.965,11.849,85.513,14.417,0,0.77
2026-05-05 19:06:45,36.62,49.797,11.446,84.134,15.46,0,1.15
2026-05-05 19:06:45,33.91,48.948,11.874,84.569,13.326,0,1.27
2026-05-05 19:06:45,37.85,49.031,11.451,83.385,14.677,0,0.98
2026-05-05 19:06:46,39.83,48.598,11.982,84.544,12.651,0,0.73
2026-05-05 19:06:46,49.23,49.127,11.441,83.449,14.805,0,0.01
2026-05-05 19:06:46,53.83,49.184,11.792,84.559,13.809,0,0.39
2026-05-05 19:06:46,61.58,50.023,11.327,84.004,16.043,0,1.02
2026-05-05 19:06:47,64.29,50.247,11.668,85.251,15.243,0,1.2
2026-05-05 19:06:47,64.27,51.01,11.236,84.717,17.302,0,1.18
2026-05-05 19:06:47,62.82,50.958,11.762,86.245,15.671,0,1.01
2026-05-05 19:06:47,54.52,51.268,11.224,84.941,17.595,0,0.29
2026-05-05 19:06:48,50.68,50.747,11.708,85.872,15.622,0,0.01
2026-05-05 19:06:48,40.36,50.552,11.212,84.189,16.915,0,0.91
2026-05-05 19:06:48,37.65,49.775,11.543,84.404,15.145,0,1.05
2026-05-05 19:06:49,34.34,49.439,11.109,82.765,16.113,0,1.36
2026-05-05 19:06:49,34.72,48.815,11.559,83.491,14.139,0,1.22
2026-05-05 19:06:49,40.74,48.796,11.035,81.9,15.692,0,0.73
2026-05-05 19:06:49,44.01,48.629,11.589,83.397,13.86,0,0.4
2026-05-05 19:06:50,54.52,49.108,11.06,82.287,15.928,0,0.49
2026-05-05 19:06:50,58.94,49.364,11.521,83.926,14.802,0,0.83
2026-05-05 19:06:50,64.59,50.089,11.084,83.342,16.836,0,1.31
2026-05-05 19:06:50,67.98,50.467,11.664,85.461,15.474,0,1.5
2026-05-05 19:06:51,62.35,50.928,11.027,84.01,17.847,0,1.04
2026-05-05 19:06:51,62.97,51.07,11.827,86.55,15.589,0,1.01
2026-05-05 19:06:51,49.61,50.925,11.027,84.008,17.843,0,0.12
2026-05-05 19:06:51,48.2,50.676,11.719,85.832,15.52,0,0.21
2026-05-05 19:06:52,37.44,50.054,11.026,83.133,16.976,0,1.14
2026-05-05 19:06:52,36.59,49.615,11.503,84.122,15.107,0,1.13
2026-05-05 19:06:52,35.69,49.011,10.854,81.575,16.448,0,1.23
2026-05-05 19:06:53,36.07,48.721,11.478,83.155,14.286,0,1.1
2026-05-05 19:06:53,45.54,48.63,10.768,80.935,16.325,0,0.29
2026-05-05 19:06:53,46.57,48.684,11.483,83.134,14.234,0,0.18
2026-05-05 19:06:53,60.15,49.247,10.88,81.887,16.607,0,1.0
2026-05-05 19:06:54,60.89,49.559,11.38,83.698,15.419,0,1.0
2026-05-05 19:06:54,67.08,50.377,10.913,83.117,17.636,0,1.53
2026-05-05 19:06:54,66.74,50.684,11.354,84.745,16.624,0,1.41
2026-05-05 19:06:54,60.39,51.157,10.764,83.448,18.866,0,0.86
2026-05-05 19:06:55,58.8,51.184,11.37,85.294,17.074,0,0.67
2026-05-05 19:06:55,46.16,50.988,10.801,83.391,18.586,0,0.45
2026-05-05 19:06:55,44.69,50.689,11.319,84.647,16.732,0,0.53
2026-05-05 19:06:55,36.25,50.057,10.826,82.536,17.577,0,1.28
2026-05-05 19:06:56,35.79,49.651,11.209,83.278,16.024,0,1.24
2026-05-05 19:06:56,37.56,49.148,10.692,81.223,17.072,0,1.08
2026-05-05 19:06:56,38.39,48.905,11.189,82.47,15.339,0,0.94
2026-05-05 19:06:56,49.71,49.011,10.657,80.983,17.039,0,0.07
2026-05-05 19:06:57,51.34,49.066,11.188,82.629,15.503,0,0.2
2026-05-05 19:06:57,63.36,49.774,10.836,82.282,17.267,0,1.25
2026-05-05 19:06:57,64.1,50.028,11.197,83.62,16.436,0,1.26
2026-05-05 19:06:57,66.77,50.823,10.908,83.546,18.099,0,1.46
2026-05-05 19:06:58,65.53,51.028,11.198,84.621,17.436,0,1.3
2026-05-05 19:06:58,56.77,51.312,10.834,83.815,18.809,0,0.5
2026-05-05 19:06:58,54.52,51.276,11.19,84.845,17.707,0,0.29
2026-05-05 19:06:58,42.09,50.853,10.923,83.622,18.084,0,0.8
2026-05-05 19:06:59,40.29,50.623,11.24,84.344,16.903,0,0.92
2026-05-05 19:06:59,34.37,49.873,11.039,82.989,16.757,0,1.4
2026-05-05 19:06:59,34.06,49.656,11.374,83.779,15.533,0,1.37
2026-05-05 19:06:59,39.19,49.191,11.045,82.327,16.055,0,0.91
2026-05-05 19:07:00,40.55,49.187,11.45,83.536,14.838,0,0.75
2026-05-05 19:07:00,52.35,49.382,11.049,82.529,16.235,0,0.27
2026-05-05 19:07:00,54.61,49.645,11.382,83.792,15.498,0,0.44
2026-05-05 19:07:00,62.81,50.255,11.041,83.377,17.132,0,1.14
2026-05-05 19:07:01,64.02,50.649,11.278,84.482,16.816,0,1.19
2026-05-05 19:07:01,61.56,51.045,10.973,83.964,18.126,0,0.96
2026-05-05 19:07:01,61.26,51.363,11.248,85.108,17.618,0,0.88
2026-05-05 19:07:01,50.21,51.078,10.969,83.985,18.171,0,0.08
2026-05-05 19:07:02,48.69,51.192,11.249,84.938,17.446,0,0.22
2026-05-05 19:07:02,38.43,50.306,11.017,83.358,17.254,0,1.08
2026-05-05 19:07:02,36.67,50.271,11.269,84.079,16.464,0,1.21
2026-05-05 19:07:02,36.46,49.379,10.973,82.298,16.46,0,1.18
2026-05-05 19:07:03,35.57,49.363,11.319,83.321,15.405,0,1.22
2026-05-05 19:07:03,45.98,49.094,10.947,81.935,16.254,0,0.28
2026-05-05 19:07:03,46.07,49.209,11.332,83.204,15.214,0,0.28
2026-05-05 19:07:03,59.35,49.727,10.972,82.645,16.81,0,0.88
2026-05-05 19:07:04,59.78,49.947,11.275,83.773,16.121,0,0.87
2026-05-05 19:07:04,64.84,50.744,10.912,83.481,18.007,0,1.29
2026-05-05 19:07:04,64.68,50.946,11.209,84.573,17.319,0,1.23
2026-05-05 19:07:04,57.63,51.307,10.817,83.758,18.856,0,0.58
2026-05-05 19:07:05,57.23,51.386,11.187,84.949,17.824,0,0.52
2026-05-05 19:07:05,44.05,50.958,10.877,83.588,18.328,0,0.64
2026-05-05 19:07:05,42.84,50.85,11.198,84.445,17.254,0,0.72
2026-05-05 19:07:05,35.96,50.004,10.895,82.687,17.32,0,1.29
2026-05-05 19:07:06,34.32,49.728,11.112,83.063,16.392,0,1.39
2026-05-05 19:07:06,39.76,49.251,10.795,81.637,16.864,0,0.88
2026-05-05 19:07:06,38.13,48.9,11.019,81.958,15.842,0,0.98
2026-05-05 19:07:06,52.16,49.336,10.808,81.76,16.912,0,0.26
2026-05-05 19:07:07,51.29,49.003,11.027,82.083,15.923,0,0.21
2026-05-05 19:07:07,63.22,50.195,10.853,82.753,17.637,0,1.2
2026-05-05 19:07:07,63.27,49.892,11.066,83.089,16.695,0,1.21
2026-05-05 19:07:07,63.1,51.109,10.746,83.348,18.869,0,1.12
2026-05-05 19:07:08,64.34,50.834,11.052,83.991,17.678,0,1.22
2026-05-05 19:07:08,51.21,51.298,10.697,83.387,19.208,0,0.01
2026-05-05 19:07:08,52.95,51.047,11.029,84.135,17.959,0,0.17
2026-05-05 19:07:08,37.59,50.546,10.84,83.065,18.026,0,1.2
2026-05-05 19:07:09,38.19,50.29,11.107,83.61,16.971,0,1.09
2026-05-05 19:07:09,33.85,49.438,10.791,81.812,17.064,0,1.44
2026-05-05 19:07:09,31.95,49.131,11.145,82.564,15.697,0,1.54
2026-05-05 19:07:09,42.7,48.848,10.659,80.826,16.87,0,0.58
2026-05-05 19:07:10,39.22,48.478,11.133,81.876,15.08,0,0.83
2026-05-05 19:07:10,56.68,49.199,10.738,81.413,16.985,0,0.7
2026-05-05 19:07:10,54.0,48.788,11.152,82.245,15.331,0,0.47
2026-05-05 19:07:10,64.13,50.128,10.783,82.478,17.778,0,1.3
2026-05-05 19:07:11,64.06,49.731,11.208,83.356,16.105,0,1.28
2026-05-05 19:07:11,59.4,50.856,10.647,82.796,18.916,0,0.8
2026-05-05 19:07:11,61.79,50.511,11.206,84.13,16.892,0,1.01
2026-05-05 19:07:11,46.08,50.735,10.68,82.774,18.697,0,0.44
2026-05-05 19:07:12,49.45,50.448,11.207,84.068,16.827,0,0.09
2026-05-05 19:07:12,35.92,49.821,10.734,82.023,17.618,0,1.3
2026-05-05 19:07:12,36.55,49.529,11.179,83.067,15.992,0,1.16
2026-05-05 19:07:12,37.4,48.842,10.48,80.281,17.402,0,1.09
2026-05-05 19:07:13,34.07,48.481,11.104,81.794,15.168,0,1.3
2026-05-05 19:07:13,49.43,48.597,10.377,79.728,17.466,0,0.08
2026-05-05 19:07:13,43.85,48.125,11.076,81.353,14.897,0,0.39
2026-05-05 19:07:13,62.12,49.265,10.579,81.003,17.527,0,1.22
2026-05-05 19:07:14,58.5,48.732,11.129,82.119,15.345,0,0.88
2026-05-05 19:07:14,64.54,50.27,10.55,81.919,18.621,0,1.35
2026-05-05 19:07:14,65.58,49.783,11.182,83.328,16.237,0,1.41
2026-05-05 19:07:15,54.79,50.79,10.374,81.911,19.669,0,0.39
2026-05-05 19:07:15,59.75,50.423,11.185,83.977,16.869,0,0.83
2026-05-05 19:07:15,41.34,50.423,10.506,81.941,18.906,0,0.86
2026-05-05 19:07:15,45.89,50.132,11.185,83.688,16.576,0,0.38
2026-05-05 19:07:16,36.23,49.537,10.545,81.171,17.903,0,1.26
2026-05-05 19:07:16,36.23,49.206,11.147,82.648,15.763,0,1.16
2026-05-05 19:07:16,42.65,48.907,10.371,80.02,17.794,0,0.6
2026-05-05 19:07:16,37.94,48.428,11.093,81.707,15.15,0,0.95
2026-05-05 19:07:17,55.86,49.095,10.444,80.427,17.764,0,0.65
2026-05-05 19:07:17,49.99,48.472,11.096,81.76,15.183,0,0.14
2026-05-05 19:07:17,63.77,49.94,10.571,81.653,18.227,0,1.31
2026-05-05 19:07:18,62.8,49.343,11.161,82.826,15.86,0,1.21
2026-05-05 19:07:18,59.67,50.714,10.404,81.926,19.501,0,0.86
2026-05-05 19:07:18,64.99,50.323,11.2,83.924,16.723,0,1.31
2026-05-05 19:07:18,46.66,50.736,10.395,81.92,19.552,0,0.39
2026-05-05 19:07:19,54.81,50.615,11.199,84.213,17.016,0,0.37
2026-05-05 19:07:19,36.09,49.961,10.589,81.728,18.194,0,1.31
2026-05-05 19:07:19,40.2,49.962,11.217,83.613,16.311,0,0.87
2026-05-05 19:07:19,36.4,49.013,10.487,80.474,17.552,0,1.2
2026-05-05 19:07:20,33.41,48.92,11.254,82.68,15.159,0,1.38
2026-05-05 19:07:20,48.1,48.695,10.365,79.79,17.601,0,0.06
2026-05-05 19:07:20,39.33,48.323,11.272,82.138,14.508,0,0.8
2026-05-05 19:07:20,61.35,49.272,10.569,80.98,17.564,0,1.14
2026-05-05 19:07:21,53.47,48.677,11.261,82.46,14.895,0,0.43
2026-05-05 19:07:21,63.77,50.199,10.581,81.942,18.456,0,1.28
2026-05-05 19:07:21,63.54,49.651,11.241,83.373,15.93,0,1.24
2026-05-05 19:07:21,54.58,50.693,10.427,81.973,19.413,0,0.37
2026-05-05 19:07:22,61.79,50.44,11.235,84.144,16.736,0,1.01
2026-05-05 19:07:22,42.05,50.356,10.537,81.966,18.746,0,0.79
2026-05-05 19:07:22,49.8,50.39,11.234,84.092,16.689,0,0.05
2026-05-05 19:07:22,36.54,49.467,10.539,81.085,17.849,0,1.23
2026-05-05 19:07:23,38.0,49.548,11.184,83.1,15.996,0,1.03
2026-05-05 19:07:23,42.3,48.773,10.301,79.677,17.87,0,0.63
2026-05-05 19:07:23,36.26,48.612,11.081,81.856,15.368,0,1.11
2026-05-05 19:07:23,55.82,48.927,10.371,80.039,17.815,0,0.66
2026-05-05 19:07:24,46.18,48.386,11.06,81.565,15.208,0,0.2
2026-05-05 19:07:24,64.2,49.814,10.5,81.314,18.314,0,1.37
2026-05-05 19:07:24,59.59,49.1,11.069,82.307,15.892,0,0.95
2026-05-05 19:07:24,60.3,50.696,10.23,81.384,20.007,0,0.94
2026-05-05 19:07:25,64.95,50.2,10.949,83.047,17.352,0,1.35
2026-05-05 19:07:25,47.34,50.85,10.142,81.277,20.424,0,0.35
2026-05-05 19:07:25,57.5,50.809,10.829,83.297,18.321,0,0.62
2026-05-05 19:07:25,36.86,50.19,10.384,81.341,19.039,0,1.28
2026-05-05 19:07:26,43.92,50.473,10.881,83.117,17.829,0,0.6
2026-05-05 19:07:26,36.86,49.281,10.317,80.231,18.33,0,1.2
2026-05-05 19:07:26,35.83,49.532,10.886,82.191,16.873,0,1.26
2026-05-05 19:07:26,48.3,48.911,10.145,79.346,18.476,0,0.06
2026-05-05 19:07:27,39.44,48.787,10.786,81.145,16.429,0,0.87
2026-05-05 19:07:27,62.43,49.456,10.414,80.697,18.214,0,1.25
2026-05-05 19:07:27,51.74,48.863,10.799,81.259,16.467,0,0.27
2026-05-05 19:07:27,64.7,50.415,10.448,81.76,19.07,0,1.37
2026-05-05 19:07:28,58.67,49.601,10.687,81.663,17.539,0,0.85
2026-05-05 19:07:28,55.99,51.035,10.207,81.654,20.415,0,0.49
2026-05-05 19:07:28,55.8,50.325,10.341,81.348,19.302,0,0.53
2026-05-05 19:07:28,50.59,51.073,10.203,81.681,20.466,0,0.05
2026-05-05 19:07:29,53.11,50.634,10.281,81.477,19.79,0,0.24
2026-05-05 19:07:29,50.68,50.692,9.994,80.675,20.709,0,0.0
2026-05-05 19:07:29,52.43,50.431,10.184,80.982,19.881,0,0.2
2026-05-05 19:07:29,51.23,50.248,9.659,79.227,21.27,0,0.1
2026-05-05 19:07:30,51.53,49.963,9.792,79.338,20.588,0,0.16
2026-05-05 19:07:30,50.56,50.107,9.623,78.976,21.238,0,0.05
2026-05-05 19:07:30,50.62,49.659,9.623,78.528,20.789,0,0.1
2026-05-05 19:07:30,51.22,50.437,9.485,78.893,21.981,0,0.08
2026-05-05 19:07:31,50.8,49.822,9.599,78.621,21.024,0,0.1
